Chapter	FA Number	Functional Area	VARF Code	Legacy Code
252	2	Patient Area	XDBD1	XDBD1
252	2	Patient Area	XMRC2	XMRC2
252	3	Support Area	CRT34	XTLB1
252	3	Support Area	CRT48	XFSA1
252	3	Support Area	CRT82	XVC01
252	3	Support Area	LLCL1	LLCL1
252	3	Support Area	NMDC1	NMDC1
252	3	Support Area	RCAO1	RCAO1
252	3	Support Area	SB261	SRLW2
252	3	Support Area	SB737	UCCL1
252	3	Support Area	SB743	USCL1
252	3	Support Area	SC099	XRM01
252	3	Support Area	SRR02	SRR02
252	3	Support Area	SS212	WRCH1
252	3	Support Area	SV549	JANC1
252	3	Support Area	XFDS1	XFDS1
252	4	Staff and Administrative Area	OPT17	WRTM2
252	4	Staff and Administrative Area	RECP3	RECP3
252	4	Staff and Administrative Area	SS205	OFA09
252	4	Staff and Administrative Area	SS218	OFA07
252	4	Staff and Administrative Area	SS262	SL001
252	4	Staff and Administrative Area	SS282	LR001
252	4	Staff and Administrative Area	TLTU1	TLTU1
252	5	Education Area	SS218	OFA07
254	1	Reception Area	RECP1	RECP1
254	1	Reception Area	SB003	WRC01
254	1	Reception Area	TLTU1	TLTU1
254	2	Staff and Administration Area	SC648	CRA01
254	2	Staff and Administration Area	SS205	OFA09
254	2	Staff and Administration Area	SS207	OFA11
254	2	Staff and Administration Area	SS218	OFA07
254	2	Staff and Administration Area	SS222	SEC01
254	2	Staff and Administration Area	SS262	SL001
254	2	Staff and Administration Area	SS282	LR001
254	2	Staff and Administration Area	TLTU1	TLTU1
254	3	Education Area	CLR02	CLR02
254	3	Education Area	SS205	OFA09
254	3	Education Area	SS218	OFA07
254	3	Education Area	SS222	SEC01
256	1	Emergency Department: Reception Area	BX001	BX001
256	1	Emergency Department: Reception Area	RECP1	RECP1
256	1	Emergency Department: Reception Area	RECP2	RECP2
256	1	Emergency Department: Reception Area	RSH02	LOB02
256	1	Emergency Department: Reception Area	SB003	WRC01
256	1	Emergency Department: Reception Area	SB121	LOB03
256	1	Emergency Department: Reception Area	SB122	LOB04
256	1	Emergency Department: Reception Area	SB262	SRLW1
256	1	Emergency Department: Reception Area	SS268	RPR03
256	1	Emergency Department: Reception Area	SV422	OFDC2
256	1	Emergency Department: Reception Area	TLTU1	TLTU1
256	2	Emergency Department: Patient Care Area	BRNP5	BRNP5
256	2	Emergency Department: Patient Care Area	CPR17	OPCR1
256	2	Emergency Department: Patient Care Area	EXRG9	EXRG9
256	2	Emergency Department: Patient Care Area	EXTR1	EXTR1
256	2	Emergency Department: Patient Care Area	IPT04	BRAR1
256	2	Emergency Department: Patient Care Area	NSTA4	NSTA4
256	2	Emergency Department: Patient Care Area	OPMH4	OPMH4
256	2	Emergency Department: Patient Care Area	RSH12	TLTS2
256	2	Emergency Department: Patient Care Area	SHWR1	SHWR1
256	2	Emergency Department: Patient Care Area	SV422	OFDC2
256	2	Emergency Department: Patient Care Area	SV648	SRS01
256	2	Emergency Department: Patient Care Area	TLTB1	TLTB1
256	2	Emergency Department: Patient Care Area	TLTP1	TLTP1
256	2	Emergency Department: Patient Care Area	TLTU1	TLTU1
256	2	Emergency Department: Patient Care Area	TRET3	TRET3
256	2	Emergency Department: Patient Care Area	TRET4	TRET4
256	2	Emergency Department: Patient Care Area	TRET6	TRET6
256	2	Emergency Department: Patient Care Area	TRPR1	TRPR1
256	3	Emergency Department Observation Patient Care Area	NSTA4	NSTA4
256	3	Emergency Department Observation Patient Care Area	TLTU1	TLTU1
256	3	Emergency Department Observation Patient Care Area	TRET4	TRET4
256	4	Emegerncy Department: Imaging Patient Care Area	SB003	WRC01
256	4	Emegerncy Department: Imaging Patient Care Area	SB138	DR001
256	4	Emegerncy Department: Imaging Patient Care Area	TLTU1	TLTU1
256	4	Emegerncy Department: Imaging Patient Care Area	XCTC1	XCTC1
256	4	Emegerncy Department: Imaging Patient Care Area	XCTS1	XCTS1
256	4	Emegerncy Department: Imaging Patient Care Area	XDR01	XDR01
256	4	Emegerncy Department: Imaging Patient Care Area	XDRC1	XDRC1
256	5	Emergency Department: Support Area	CL851	LBSP1
256	5	Emergency Department: Support Area	CSED1	CSED1
256	5	Emergency Department: Support Area	LCCL3	LCCL3
256	5	Emergency Department: Support Area	MEDP1	MEDP1
256	5	Emergency Department: Support Area	SB261	SRLW2
256	5	Emergency Department: Support Area	SB262	SRLW1
256	5	Emergency Department: Support Area	SB652	NT001
256	5	Emergency Department: Support Area	SB737	UCCL1
256	5	Emergency Department: Support Area	SB743	USCL1
256	5	Emergency Department: Support Area	SC007	RCA01
256	5	Emergency Department: Support Area	SC099	XRM01
256	5	Emergency Department: Support Area	SC251	NSTA1
256	5	Emergency Department: Support Area	SC294	NCWD3
256	5	Emergency Department: Support Area	SRE01	SRE01
256	5	Emergency Department: Support Area	SS287	DUTY1
256	5	Emergency Department: Support Area	SV549	JANC1
256	5	Emergency Department: Support Area	SV648	SRS01
256	5	Emergency Department: Support Area	TLTS1	TLTS1
256	6	Emergency Department: Staff and Administrative Area	SB208	LR004
256	6	Emergency Department: Staff and Administrative Area	SS205	OFA09
256	6	Emergency Department: Staff and Administrative Area	SS262	SL001
256	6	Emergency Department: Staff and Administrative Area	SS282	LR001
256	6	Emergency Department: Staff and Administrative Area	TLTU1	TLTU1
256	7	Urgent Care Clinic: Reception Area	BX001	BX001
256	7	Urgent Care Clinic: Reception Area	RECP1	RECP1
256	7	Urgent Care Clinic: Reception Area	RECP2	RECP2
256	7	Urgent Care Clinic: Reception Area	RSH02	LOB02
256	7	Urgent Care Clinic: Reception Area	SB003	WRC01
256	7	Urgent Care Clinic: Reception Area	SB121	LOB03
256	7	Urgent Care Clinic: Reception Area	SB122	LOB04
256	7	Urgent Care Clinic: Reception Area	SB262	SRLW1
256	7	Urgent Care Clinic: Reception Area	SS268	RPR03
256	7	Urgent Care Clinic: Reception Area	SV422	OFDC2
256	7	Urgent Care Clinic: Reception Area	TLTU1	TLTU1
256	8	Urgent Care Clinic: Patient Care Area	BRNP5	BRNP5
256	8	Urgent Care Clinic: Patient Care Area	EXB01	EXB01
256	8	Urgent Care Clinic: Patient Care Area	EXRG9	EXRG9
256	8	Urgent Care Clinic: Patient Care Area	EXTR1	EXTR1
256	8	Urgent Care Clinic: Patient Care Area	IPT04	BRAR1
256	8	Urgent Care Clinic: Patient Care Area	NSTA4	NSTA4
256	8	Urgent Care Clinic: Patient Care Area	OPMH4	OPMH4
256	8	Urgent Care Clinic: Patient Care Area	RSH12	TLTS2
256	8	Urgent Care Clinic: Patient Care Area	RSH81	EXRG0
256	8	Urgent Care Clinic: Patient Care Area	SHWR1	SHWR1
256	8	Urgent Care Clinic: Patient Care Area	SV422	OFDC2
256	8	Urgent Care Clinic: Patient Care Area	SV648	SRS01
256	8	Urgent Care Clinic: Patient Care Area	TLTB1	TLTB1
256	8	Urgent Care Clinic: Patient Care Area	TLTP1	TLTP1
256	8	Urgent Care Clinic: Patient Care Area	TLTU1	TLTU1
256	8	Urgent Care Clinic: Patient Care Area	TRPR1	TRPR1
256	9	Urgent Care Clinic: Imaging Patient Care Area	SB003	WRC01
256	9	Urgent Care Clinic: Imaging Patient Care Area	SB138	DR001
256	9	Urgent Care Clinic: Imaging Patient Care Area	TLTU1	TLTU1
256	9	Urgent Care Clinic: Imaging Patient Care Area	XDR01	XDR01
256	9	Urgent Care Clinic: Imaging Patient Care Area	XDRC1	XDRC1
256	10	Urgent Care Clinic: Support Area	CL851	LBSP1
256	10	Urgent Care Clinic: Support Area	LCCL3	LCCL3
256	10	Urgent Care Clinic: Support Area	MEDP1	MEDP1
256	10	Urgent Care Clinic: Support Area	SB262	SRLW1
256	10	Urgent Care Clinic: Support Area	SB737	UCCL1
256	10	Urgent Care Clinic: Support Area	SB743	USCL1
256	10	Urgent Care Clinic: Support Area	SC007	RCA01
256	10	Urgent Care Clinic: Support Area	SC099	XRM01
256	10	Urgent Care Clinic: Support Area	SC251	NSTA1
256	10	Urgent Care Clinic: Support Area	SC294	NCWD3
256	10	Urgent Care Clinic: Support Area	SRE01	SRE01
256	10	Urgent Care Clinic: Support Area	SV549	JANC1
256	10	Urgent Care Clinic: Support Area	SV648	SRS01
256	11	Urgent Care Clinic: Staff and Administrative Area	SB208	LR004
256	11	Urgent Care Clinic: Staff and Administrative Area	SS205	OFA09
256	11	Urgent Care Clinic: Staff and Administrative Area	SS262	SL001
256	11	Urgent Care Clinic: Staff and Administrative Area	SS282	LR001
256	11	Urgent Care Clinic: Staff and Administrative Area	TLTU1	TLTU1
258	1	Reception Area	CWV11	LAC01
258	1	Reception Area	RECP1	RECP1
258	1	Reception Area	RECP4	RECP4
258	1	Reception Area	SB003	WRC01
258	1	Reception Area	SB086	WRF01
258	1	Reception Area	SC170	CLSC1
258	1	Reception Area	SS272	RPR01
258	1	Reception Area	SV381	NCWD4
258	1	Reception Area	SV422	OFDC2
258	1	Reception Area	TLTF3	TLTF3
258	1	Reception Area	TLTU1	TLTU1
258	2	Patient Area	CWV26	EXW01
258	2	Patient Area	CWV31	EXW02
258	2	Patient Area	CWV36	TROB1
258	2	Patient Area	CWV41	TROB2
258	2	Patient Area	CWV46	TRAT1
258	2	Patient Area	CWV51	CLSC4
258	2	Patient Area	OPT17	WRTM2
258	2	Patient Area	SB202	TLTF1
258	2	Patient Area	TLTU1	TLTU1
258	3	Imaging Women's Health Center (WHC) (Model 3 only) Patient Area	CRT21	XDUS1
258	3	Imaging Women's Health Center (WHC) (Model 3 only) Patient Area	CRT82	XVC01
258	3	Imaging Women's Health Center (WHC) (Model 3 only) Patient Area	SB003	WRC01
258	3	Imaging Women's Health Center (WHC) (Model 3 only) Patient Area	SB138	DR001
258	3	Imaging Women's Health Center (WHC) (Model 3 only) Patient Area	SRE01	SRE01
258	3	Imaging Women's Health Center (WHC) (Model 3 only) Patient Area	TLTU1	TLTU1
258	3	Imaging Women's Health Center (WHC) (Model 3 only) Patient Area	XDBD1	XDBD1
258	3	Imaging Women's Health Center (WHC) (Model 3 only) Patient Area	XDM01	XDM01
258	3	Imaging Women's Health Center (WHC) (Model 3 only) Patient Area	XDM02	XDM02
258	4	Support Area	CL851	LBSP1
258	4	Support Area	LCCL3	LCCL3
258	4	Support Area	MEDP1	MEDP1
258	4	Support Area	SB262	SRLW1
258	4	Support Area	SB737	UCCL1
258	4	Support Area	SB743	USCL1
258	4	Support Area	SRE01	SRE01
258	4	Support Area	SV549	JANC1
258	5	Staff and Administrative Area	SB208	LR004
258	5	Staff and Administrative Area	SC648	CRA01
258	5	Staff and Administrative Area	SS203	OFA04
258	5	Staff and Administrative Area	SS205	OFA09
258	5	Staff and Administrative Area	SS218	OFA07
258	5	Staff and Administrative Area	SS262	SL001
258	5	Staff and Administrative Area	TLTU1	TLTU1
258	5	Staff and Administrative Area	WRTM1	WRTM1
258	6	Education Area	RPT52	CLR01
258	6	Education Area	SS205	OFA09
258	6	Education Area	SS218	OFA07
260	1	Reception Area	SB003	WRC01
260	1	Reception Area	SC251	NSTA1
260	1	Reception Area	TLTU1	TLTU1
260	2	Patient Area [67]	OCB31	EXRG3
260	2	Patient Area [67]	OCM81	OPMH3
260	2	Patient Area [67]	OPMH1	OPMH1
260	2	Patient Area [67]	SC399	CMP02
260	2	Patient Area [67]	TLTU1	TLTU1
260	2	Patient Area [67]	TRGM1	TRGM1
260	3	Staff and Administrative Area	OFDC1	OFDC1
260	3	Staff and Administrative Area	SS205	OFA09
260	3	Staff and Administrative Area	SS218	OFA07
260	3	Staff and Administrative Area	SS262	SL001
260	3	Staff and Administrative Area	SS282	LR001
260	3	Staff and Administrative Area	TLTU1	TLTU1
260	4	Education Area	OPT16	CRA02
260	4	Education Area	SL002	SL002
261	1	Reception Area	SB003	WRC01
261	1	Reception Area	SC251	NSTA1
261	1	Reception Area	TLTU1	TLTU1
261	2	Patient Area	OCB31	EXRG3
261	2	Patient Area	OCM81	OPMH3
261	2	Patient Area	OPMH1	OPMH1
261	2	Patient Area	OTGC1	OTGC1
261	2	Patient Area	RSH62	DAYR1
261	2	Patient Area	SC164	IPK01
261	2	Patient Area	SC399	CMP02
261	2	Patient Area	SRE01	SRE01
261	2	Patient Area	SS262	SL001
261	2	Patient Area	SV648	SRS01
261	2	Patient Area	TLTU1	TLTU1
261	2	Patient Area	TRGM1	TRGM1
261	3	Staff and Administrative Area	OFDC1	OFDC1
261	3	Staff and Administrative Area	SS205	OFA09
261	3	Staff and Administrative Area	SS218	OFA07
261	3	Staff and Administrative Area	SS262	SL001
261	3	Staff and Administrative Area	SS282	LR001
261	3	Staff and Administrative Area	TLTU1	TLTU1
261	4	Education Area	OPT16	CRA02
261	4	Education Area	SL002	SL002
262	1	Reception Area	RECP3	RECP3
262	1	Reception Area	SB003	WRC01
262	1	Reception Area	SB202	TLTF1
262	1	Reception Area	SB203	TLTM1
262	1	Reception Area	SC170	CLSC1
262	1	Reception Area	SC648	CRA01
262	2	(MAS) Reception / Central Control and Processing Unit Area	BX001	BX001
262	2	(MAS) Reception / Central Control and Processing Unit Area	RECP1	RECP1
262	2	(MAS) Reception / Central Control and Processing Unit Area	SB262	SRLW1
262	2	(MAS) Reception / Central Control and Processing Unit Area	SS203	OFA04
262	2	(MAS) Reception / Central Control and Processing Unit Area	SS205	OFA09
262	2	(MAS) Reception / Central Control and Processing Unit Area	SS218	OFA07
262	3	Examination / Treatment Module: General Patient Area	CCD01	OPEC1
262	3	Examination / Treatment Module: General Patient Area	CL821	LBVP1
262	3	Examination / Treatment Module: General Patient Area	EXRG4	EXRG4
262	3	Examination / Treatment Module: General Patient Area	EXRG6	EXRG6
262	3	Examination / Treatment Module: General Patient Area	EXRG8	EXRG8
262	3	Examination / Treatment Module: General Patient Area	MEDP1	MEDP1
262	3	Examination / Treatment Module: General Patient Area	NSTA4	NSTA4
262	3	Examination / Treatment Module: General Patient Area	OCB31	EXRG3
262	3	Examination / Treatment Module: General Patient Area	OPIR1	OPIR1
262	3	Examination / Treatment Module: General Patient Area	PEHS1	PEHS1
262	3	Examination / Treatment Module: General Patient Area	PEHS4	PEHS4
262	3	Examination / Treatment Module: General Patient Area	RECP1	RECP1
262	3	Examination / Treatment Module: General Patient Area	SB003	WRC01
262	3	Examination / Treatment Module: General Patient Area	SB202	TLTF1
262	3	Examination / Treatment Module: General Patient Area	SB203	TLTM1
262	3	Examination / Treatment Module: General Patient Area	SB737	UCCL1
262	3	Examination / Treatment Module: General Patient Area	SB743	USCL1
262	3	Examination / Treatment Module: General Patient Area	SC148	CALC1
262	3	Examination / Treatment Module: General Patient Area	SC648	CRA01
262	3	Examination / Treatment Module: General Patient Area	SRE01	SRE01
262	3	Examination / Treatment Module: General Patient Area	SV422	OFDC2
262	3	Examination / Treatment Module: General Patient Area	TLTU1	TLTU1
262	3	Examination / Treatment Module: General Patient Area	TRGM1	TRGM1
262	4	Examination / Treatment Module Support Area	OFA01	OFA01
262	4	Examination / Treatment Module Support Area	SS203	OFA04
262	4	Examination / Treatment Module Support Area	SS205	OFA09
262	4	Examination / Treatment Module Support Area	SS218	OFA07
262	4	Examination / Treatment Module Support Area	SV549	JANC1
262	5	Examination / Treatment Module Specialty Patient Area	CGE11	TREE1
262	5	Examination / Treatment Module Specialty Patient Area	CGE41	USCL2
262	5	Examination / Treatment Module Specialty Patient Area	CL851	LBSP1
262	5	Examination / Treatment Module Specialty Patient Area	CPL41	OPRT1
262	5	Examination / Treatment Module Specialty Patient Area	CPR17	OPCR1
262	5	Examination / Treatment Module Specialty Patient Area	LBDE1	LBDE1
262	5	Examination / Treatment Module Specialty Patient Area	MEDP1	MEDP1
262	5	Examination / Treatment Module Specialty Patient Area	MRPA1	MRPA1
262	5	Examination / Treatment Module Specialty Patient Area	OCB31	EXRG3
262	5	Examination / Treatment Module Specialty Patient Area	OPCT1	OPCT1
262	5	Examination / Treatment Module Specialty Patient Area	OPCT2	OPCT2
262	5	Examination / Treatment Module Specialty Patient Area	OPDU1	OPDU1
262	5	Examination / Treatment Module Specialty Patient Area	RECP1	RECP1
262	5	Examination / Treatment Module Specialty Patient Area	SB003	WRC01
262	5	Examination / Treatment Module Specialty Patient Area	SB737	UCCL1
262	5	Examination / Treatment Module Specialty Patient Area	SC648	CRA01
262	5	Examination / Treatment Module Specialty Patient Area	SHWR1	SHWR1
262	5	Examination / Treatment Module Specialty Patient Area	SRCS1	SRCS1
262	5	Examination / Treatment Module Specialty Patient Area	SS203	OFA04
262	5	Examination / Treatment Module Specialty Patient Area	SS218	OFA07
262	5	Examination / Treatment Module Specialty Patient Area	SV422	OFDC2
262	5	Examination / Treatment Module Specialty Patient Area	TLTU1	TLTU1
262	5	Examination / Treatment Module Specialty Patient Area	TRGS1	TRGS1
262	5	Examination / Treatment Module Specialty Patient Area	TRPE1	TRPE1
262	6	Employee Health Unit Area	RSH81	EXRG0
262	6	Employee Health Unit Area	SC195	FILE1
262	6	Employee Health Unit Area	SS218	OFA07
262	7	Disposition Area	LBBV1	LBBV1
262	7	Disposition Area	SB003	WRC01
262	7	Disposition Area	SRPB2	SRPB2
262	7	Disposition Area	SS205	OFA09
262	7	Disposition Area	SS218	OFA07
262	7	Disposition Area	SV696	CASH1
262	7	Disposition Area	TLTU1	TLTU1
262	8	Hospital Based Home Care (HBHC) Area	SC648	CRA01
262	8	Hospital Based Home Care (HBHC) Area	SS218	OFA07
262	8	Hospital Based Home Care (HBHC) Area	SV422	OFDC2
262	9	Support Area	SB262	SRLW1
262	9	Support Area	SB737	UCCL1
262	9	Support Area	SB743	USCL1
262	9	Support Area	SC007	RCA01
262	9	Support Area	SRE01	SRE01
262	9	Support Area	SS272	RPR01
262	9	Support Area	SV549	JANC1
262	9	Support Area	SV648	SRS01
262	10	Staff and Administrative Area	OFDC1	OFDC1
262	10	Staff and Administrative Area	OPT17	WRTM2
262	10	Staff and Administrative Area	SC648	CRA01
262	10	Staff and Administrative Area	SS205	OFA09
262	10	Staff and Administrative Area	SS218	OFA07
262	10	Staff and Administrative Area	SS222	SEC01
262	10	Staff and Administrative Area	SS262	SL001
262	10	Staff and Administrative Area	SS282	LR001
262	10	Staff and Administrative Area	SV422	OFDC2
262	10	Staff and Administrative Area	TLTU1	TLTU1
262	11	Education Area	CL811	LIBB1
262	11	Education Area	SC648	CRA01
262	11	Education Area	SS218	OFA07
264	1	Patient Aligned Care Team (PACT) Module Calculation	SC148	CALC1
264	2	Patient Aligned Care Team (PACT) Module Reception Area	RECP1	RECP1
264	2	Patient Aligned Care Team (PACT) Module Reception Area	RECP4	RECP4
264	2	Patient Aligned Care Team (PACT) Module Reception Area	SB003	WRC01
264	2	Patient Aligned Care Team (PACT) Module Reception Area	SB086	WRF01
264	2	Patient Aligned Care Team (PACT) Module Reception Area	SC170	CLSC1
264	2	Patient Aligned Care Team (PACT) Module Reception Area	TLTU1	TLTU1
264	3	Patient Aligned Care Team (PACT) Module Patient Area	CWV26	EXW01
264	3	Patient Aligned Care Team (PACT) Module Patient Area	CWV51	CLSC4
264	3	Patient Aligned Care Team (PACT) Module Patient Area	EXPA1	EXPA1
264	3	Patient Aligned Care Team (PACT) Module Patient Area	PEHW1	PEHW1
264	3	Patient Aligned Care Team (PACT) Module Patient Area	SRSE1	SRSE1
264	3	Patient Aligned Care Team (PACT) Module Patient Area	SV422	OFDC2
264	3	Patient Aligned Care Team (PACT) Module Patient Area	TLTB1	TLTB1
264	3	Patient Aligned Care Team (PACT) Module Patient Area	TLTU1	TLTU1
264	3	Patient Aligned Care Team (PACT) Module Patient Area	TRPR1	TRPR1
264	4	Patient Aligned Care Team (PACT) Module Support Area	IPT18	RCA02
264	4	Patient Aligned Care Team (PACT) Module Support Area	SB737	UCCL1
264	4	Patient Aligned Care Team (PACT) Module Support Area	SRE01	SRE01
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	OPT17	WRTM2
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	SB208	LR004
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	SC648	CRA01
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	SS218	OFA07
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	SS262	SL001
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	TLTU1	TLTU1
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	WKTM1	WKTM1
264	6	Patient Aligned Care Team (PACT) Module Education Area	SC571	OFA10
265	1	Lobby / Reception Area	RECP3	RECP3
265	1	Lobby / Reception Area	RECP4	RECP4
265	1	Lobby / Reception Area	RECP5	RECP5
265	1	Lobby / Reception Area	RSH02	LOB02
265	1	Lobby / Reception Area	SB086	WRF01
265	1	Lobby / Reception Area	SB159	TLTF2
265	1	Lobby / Reception Area	SB262	SRLW1
265	1	Lobby / Reception Area	SC172	CLSC2
265	1	Lobby / Reception Area	SV381	NCWD4
265	1	Lobby / Reception Area	TLTF3	TLTF3
265	1	Lobby / Reception Area	TLTM2	TLTM2
265	1	Lobby / Reception Area	TLTU1	TLTU1
265	1	Lobby / Reception Area	WRC04	WRC04
265	1	Lobby / Reception Area	WRC05	WRC05
265	1	Lobby / Reception Area	WRC06	WRC06
265	2	Patient Aligned Care Team (PACT) Clinic 1	CWV26	EXW01
265	2	Patient Aligned Care Team (PACT) Clinic 1	CWV51	CLSC4
265	2	Patient Aligned Care Team (PACT) Clinic 1	EXPA1	EXPA1
265	2	Patient Aligned Care Team (PACT) Clinic 1	OPT17	WRTM2
265	2	Patient Aligned Care Team (PACT) Clinic 1	PEHW1	PEHW1
265	2	Patient Aligned Care Team (PACT) Clinic 1	SB202	TLTF1
265	2	Patient Aligned Care Team (PACT) Clinic 1	SB737	UCCL1
265	2	Patient Aligned Care Team (PACT) Clinic 1	SC007	RCA01
265	2	Patient Aligned Care Team (PACT) Clinic 1	SC066	PEHW2
265	2	Patient Aligned Care Team (PACT) Clinic 1	SC249	WRTM3
265	2	Patient Aligned Care Team (PACT) Clinic 1	SC648	CRA01
265	2	Patient Aligned Care Team (PACT) Clinic 1	SRE01	SRE01
265	2	Patient Aligned Care Team (PACT) Clinic 1	SS218	OFA07
265	2	Patient Aligned Care Team (PACT) Clinic 1	SS262	SL001
265	2	Patient Aligned Care Team (PACT) Clinic 1	SS282	LR001
265	2	Patient Aligned Care Team (PACT) Clinic 1	SV422	OFDC2
265	2	Patient Aligned Care Team (PACT) Clinic 1	SV582	RCA06
265	2	Patient Aligned Care Team (PACT) Clinic 1	TLTB1	TLTB1
265	2	Patient Aligned Care Team (PACT) Clinic 1	TLTU1	TLTU1
265	2	Patient Aligned Care Team (PACT) Clinic 1	TRPR1	TRPR1
265	2	Patient Aligned Care Team (PACT) Clinic 1	WKTM1	WKTM1
265	2	Patient Aligned Care Team (PACT) Clinic 1	WKTM3	WKTM3
265	2	Patient Aligned Care Team (PACT) Clinic 1	WRTM1	WRTM1
265	3	Patient Aligned Care Team (PACT) Clinic 2	CWV26	EXW01
265	3	Patient Aligned Care Team (PACT) Clinic 2	CWV51	CLSC4
265	3	Patient Aligned Care Team (PACT) Clinic 2	EXPA1	EXPA1
265	3	Patient Aligned Care Team (PACT) Clinic 2	OPT17	WRTM2
265	3	Patient Aligned Care Team (PACT) Clinic 2	PEHW1	PEHW1
265	3	Patient Aligned Care Team (PACT) Clinic 2	SB202	TLTF1
265	3	Patient Aligned Care Team (PACT) Clinic 2	SB737	UCCL1
265	3	Patient Aligned Care Team (PACT) Clinic 2	SC007	RCA01
265	3	Patient Aligned Care Team (PACT) Clinic 2	SC066	PEHW2
265	3	Patient Aligned Care Team (PACT) Clinic 2	SC249	WRTM3
265	3	Patient Aligned Care Team (PACT) Clinic 2	SC648	CRA01
265	3	Patient Aligned Care Team (PACT) Clinic 2	SRE01	SRE01
265	3	Patient Aligned Care Team (PACT) Clinic 2	SS218	OFA07
265	3	Patient Aligned Care Team (PACT) Clinic 2	SS262	SL001
265	3	Patient Aligned Care Team (PACT) Clinic 2	SS282	LR001
265	3	Patient Aligned Care Team (PACT) Clinic 2	SV422	OFDC2
265	3	Patient Aligned Care Team (PACT) Clinic 2	SV582	RCA06
265	3	Patient Aligned Care Team (PACT) Clinic 2	TLTB1	TLTB1
265	3	Patient Aligned Care Team (PACT) Clinic 2	TLTU1	TLTU1
265	3	Patient Aligned Care Team (PACT) Clinic 2	TRPR1	TRPR1
265	3	Patient Aligned Care Team (PACT) Clinic 2	WKTM1	WKTM1
265	3	Patient Aligned Care Team (PACT) Clinic 2	WKTM3	WKTM3
265	3	Patient Aligned Care Team (PACT) Clinic 2	WRTM1	WRTM1
265	4	Patient Aligned Care Team (PACT) Clinic 3	CWV26	EXW01
265	4	Patient Aligned Care Team (PACT) Clinic 3	CWV51	CLSC4
265	4	Patient Aligned Care Team (PACT) Clinic 3	EXPA1	EXPA1
265	4	Patient Aligned Care Team (PACT) Clinic 3	OPT17	WRTM2
265	4	Patient Aligned Care Team (PACT) Clinic 3	PEHW1	PEHW1
265	4	Patient Aligned Care Team (PACT) Clinic 3	SB202	TLTF1
265	4	Patient Aligned Care Team (PACT) Clinic 3	SB737	UCCL1
265	4	Patient Aligned Care Team (PACT) Clinic 3	SC007	RCA01
265	4	Patient Aligned Care Team (PACT) Clinic 3	SC066	PEHW2
265	4	Patient Aligned Care Team (PACT) Clinic 3	SC249	WRTM3
265	4	Patient Aligned Care Team (PACT) Clinic 3	SC648	CRA01
265	4	Patient Aligned Care Team (PACT) Clinic 3	SRE01	SRE01
265	4	Patient Aligned Care Team (PACT) Clinic 3	SS218	OFA07
265	4	Patient Aligned Care Team (PACT) Clinic 3	SS262	SL001
265	4	Patient Aligned Care Team (PACT) Clinic 3	SS282	LR001
265	4	Patient Aligned Care Team (PACT) Clinic 3	SV422	OFDC2
265	4	Patient Aligned Care Team (PACT) Clinic 3	SV582	RCA06
265	4	Patient Aligned Care Team (PACT) Clinic 3	TLTB1	TLTB1
265	4	Patient Aligned Care Team (PACT) Clinic 3	TLTU1	TLTU1
265	4	Patient Aligned Care Team (PACT) Clinic 3	TRPR1	TRPR1
265	4	Patient Aligned Care Team (PACT) Clinic 3	WKTM1	WKTM1
265	4	Patient Aligned Care Team (PACT) Clinic 3	WKTM3	WKTM3
265	4	Patient Aligned Care Team (PACT) Clinic 3	WRTM1	WRTM1
265	5	Audiology and Speech Pathology Clinic	CAS16	EXAU1
265	5	Audiology and Speech Pathology Clinic	EXOS1	EXOS1
265	5	Audiology and Speech Pathology Clinic	EXVE1	EXVE1
265	5	Audiology and Speech Pathology Clinic	HARF1	HARF1
265	5	Audiology and Speech Pathology Clinic	OPAE2	OPAE2
265	5	Audiology and Speech Pathology Clinic	OPMH1	OPMH1
265	5	Audiology and Speech Pathology Clinic	PEHS4	PEHS4
265	5	Audiology and Speech Pathology Clinic	SRSE1	SRSE1
265	5	Audiology and Speech Pathology Clinic	TLTU1	TLTU1
265	6	Dental Clinic	CDS03	DNXS1
265	6	Dental Clinic	CDS11	DNTG1
265	6	Dental Clinic	CDS51	DNPL1
265	6	Dental Clinic	CDS95	MECH1
265	6	Dental Clinic	LCSL2	LCSL2
265	6	Dental Clinic	SC471	LCCL1
265	6	Dental Clinic	SRE01	SRE01
265	6	Dental Clinic	SV422	OFDC2
265	6	Dental Clinic	TLTU1	TLTU1
265	6	Dental Clinic	WRTM1	WRTM1
265	7	Eye Clinic	CEY91	EYFD1
265	7	Eye Clinic	EYOT2	EYOT2
265	7	Eye Clinic	EYOT4	EYOT4
265	7	Eye Clinic	EYVF1	EYVF1
265	7	Eye Clinic	EYVS1	EYVS1
265	7	Eye Clinic	SB002	WRC03
265	7	Eye Clinic	SS205	OFA09
265	7	Eye Clinic	WRTM1	WRTM1
265	8	Mental Health Clinic	OCM81	OPMH3
